POSTNR	POSTSTAD	POSTNR- OG STAD	BRUKSOMRÅDE	FOLKETAL	BYDEL	KOMMNR	KOMMUNE	FYLKE	LAT	LON	DATAKVALITET	DATAKVALITETSFORKLARING	SIST OPPDATERT
1441	Drøbak	1441 DRØBAK	Postboksar			215	Frogn	Akershus	59.66438	10.62787	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1442	Drøbak	1442 DRØBAK	Postboksar			215	Frogn	Akershus	59.67278	10.65854	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1443	Drøbak	1443 DRØBAK	Gate-/veg-adresse			215	Frogn	Akershus	59.6706	10.6339	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1444	Drøbak	1444 DRØBAK	Gate-/veg-adresse			215	Frogn	Akershus	59.6530	10.6394	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1445	Drøbak	1445 DRØBAK	Gate-/veg-adresse	1559		215	Frogn	Akershus	59.682082	10.655565	2	Koordinatane er retta av Emil Müller	2013-09-19 22:48:05
1446	Drøbak	1446 DRØBAK	Gate-/veg-adresse			215	Frogn	Akershus	59.658181	10.641044	2	Koordinatane er retta av Emil Müller	2013-09-19 22:48:10
1447	Drøbak	1447 DRØBAK	Gate-/veg-adresse			215	Frogn	Akershus	59.6612	10.6475	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1448	Drøbak	1448 DRØBAK	Gate-/veg-adresse			215	Frogn	Akershus	59.6700	10.6557	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1449	Drøbak	1449 DRØBAK	Gate-/veg-adresse			215	Frogn	Akershus	59.6840	10.7118	2	Koordinatane er retta av Erik Bolstad	2013-09-19 00:31:58
1450	Nesoddtangen	1450 NESODDTANGEN	Gate-/veg-adresse	10798		216	Nesodden	Akershus	59.8655	10.6594	2	Koordinatane er retta av Erik Bolstad	2013-09-19 00:35:43
1451	Nesoddtangen	1451 NESODDTANGEN	Postboksar			216	Nesodden	Akershus	59.85603	10.66109	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:51
1452	Nesoddtangen	1452 NESODDTANGEN	Gate-/veg-adresse			216	Nesodden	Akershus	59.85603	10.66109	6	Usikker plassering	2016-09-23 19:55:00
1453	Bjørnemyr	1453 BJØRNEMYR	Gate-/veg-adresse	2481		216	Nesodden	Akershus	59.827657	10.635801	2	Koordinatane er retta av Emil Müller	2013-09-19 22:48:22
1454	Fagerstrand	1454 FAGERSTRAND	Gate-/veg-adresse	2613		216	Nesodden	Akershus	59.742903	10.601140	2	Koordinatane er retta av Emil Müller	2013-09-19 22:48:31
1455	Nordre Frogn	1455 NORDRE FROGN	Gate-/veg-adresse	1152		215	Frogn	Akershus	59.7364	10.7154	2	Koordinatane er retta av Erik Bolstad	2013-09-19 00:31:01
1456	Nesoddtangen	1456 NESODDTANGEN	Gate-/veg-adresse			216	Nesodden	Akershus	59.85603	10.66109	6	Usikker plassering	2016-09-23 19:55:00
1457	Fagerstrand	1457 FAGERSTRAND	Postboksar			216	Nesodden	Akershus	59.74220	10.60306	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:47
1458	Fjellstrand	1458 FJELLSTRAND	Gate-/veg-adresse	1580		216	Nesodden	Akershus	59.7941	10.6069	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1459	Nesodden	1459 NESODDEN	Gate-/veg-adresse			216	Nesodden	Akershus	59.7942	10.6069	6	Usikker plassering	2016-09-23 19:50:13
1465	Strømmen	1465 STRØMMEN	Gate-/veg-adresse			231	Skedsmo	Akershus	59.9458	11.0073	6	Usikker plassering	2016-09-23 19:57:25
1466	Strømmen	1466 STRØMMEN	Gate-/veg-adresse			231	Skedsmo	Akershus	59.9458	11.0073	6	Usikker plassering	2016-09-23 19:57:00
1467	Strømmen	1467 STRØMMEN	Gate-/veg-adresse			231	Skedsmo	Akershus	59.9458	11.0073	6	Usikker plassering	2016-09-23 19:57:00
1468	Finstadjordet	1468 FINSTADJORDET	Postboksar			230	Lørenskog	Akershus	59.91451	10.9680	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:51
1469	Rasta	1469 RASTA	Postboksar			230	Lørenskog	Akershus	59.92339	10.93701	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
1470	Lørenskog	1470 LØRENSKOG	Gate-/veg-adresse	3660		230	Lørenskog	Akershus	59.9373	10.955	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:03
1471	Lørenskog	1471 LØRENSKOG	Postboksar			230	Lørenskog	Akershus	59.92140	10.95402	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:47
1472	Fjellhamar	1472 FJELLHAMAR	Gate-/veg-adresse	8379		230	Lørenskog	Akershus	59.9396	10.9843	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1473	Lørenskog	1473 LØRENSKOG	Gate-/veg-adresse	5474		230	Lørenskog	Akershus	59.9284	10.9572	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:03
1474	Nordbyhagen	1474 NORDBYHAGEN	Gate-/veg-adresse	827		230	Lørenskog	Akershus	59.9327	10.9911	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1475	Finstadjordet	1475 FINSTADJORDET	Gate-/veg-adresse	4503		230	Lørenskog	Akershus	59.9145	10.968	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1476	Rasta	1476 RASTA	Gate-/veg-adresse	8363		230	Lørenskog	Akershus	59.9205	10.9385	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1477	Fjellhamar	1477 FJELLHAMAR	Postboksar			230	Lørenskog	Akershus	59.94094	10.97969	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:17
1478	Lørenskog	1478 LØRENSKOG	Postboksar			230	Lørenskog	Akershus	59.9329	10.9964	2	Koordinatane er retta av Erik Bolstad	2014-10-04 15:10:39
1479	Kurland	1479 KURLAND	Gate-/veg-adresse	1872		230	Lørenskog	Akershus	59.9323	11.0203	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1480	Slattum	1480 SLATTUM	Gate-/veg-adresse	2720		233	Nittedal	Akershus	60.0084	10.9168	2	Koordinatane er retta av Erik Bolstad	2013-09-19 22:48:37
1481	Hagan	1481 HAGAN	Gate-/veg-adresse	7760		233	Nittedal	Akershus	59.99743	10.91843	1	Koordinatane gjeld postkontoret	2013-09-19 22:48:51
1482	Nittedal	1482 NITTEDAL	Gate-/veg-adresse	5456		233	Nittedal	Akershus	60.0570	10.8613	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1483	Hagan	1483 HAGAN	Postboksar			233	Nittedal	Akershus	59.9971	10.918	1	Koordinatane gjeld postkontoret	2011-12-23 12:23:56
1484	Hakadal	1484 HAKADAL	Gate-/veg-adresse	1764		233	Nittedal	Akershus	60.0881	10.8686	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1485	Hakadal	1485 HAKADAL	Postboksar			233	Nittedal	Akershus	60.08902	10.87196	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
1486	Nittedal	1486 NITTEDAL	Postboksar			233	Nittedal	Akershus	60.05873	10.86672	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
1487	Hakadal	1487 HAKADAL	Gateadresser og postboksar	1641		233	Nittedal	Akershus	60.11228	10.86153	1	Koordinatane gjeld postkontoret	2013-09-17 14:08:03
1488	Hakadal	1488 HAKADAL	Gate-/veg-adresse	1797		233	Nittedal	Akershus	60.1175	10.8293	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:03
1501	Moss	1501 MOSS	Postboksar			104	Moss	Østfold	59.43765	10.6669	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1502	Moss	1502 MOSS	Postboksar			104	Moss	Østfold	59.4377	10.6669	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
1503	Moss	1503 MOSS	Postboksar			104	Moss	Østfold	59.4377	10.6669	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
1504	Moss	1504 MOSS	Postboksar			104	Moss	Østfold	59.4377	10.6669	6	Usikker plassering	2013-06-07 17:34:48
1506	Moss	1506 MOSS	Postboksar			104	Moss	Østfold	59.47158	10.69072	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1508	Moss	1508 MOSS	Postboksar			104	Moss	Østfold	59.44273	10.61895	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:16
1509	Moss	1509 MOSS	Postboksar			104	Moss	Østfold	59.44620	10.7031	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:47
1510	Moss	1510 MOSS	Postboksar			104	Moss	Østfold	59.43158	10.64964	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1511	Moss	1511 MOSS	Gate-/veg-adresse	1992		104	Moss	Østfold	59.4378	10.6398	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1512	Moss	1512 MOSS	Gate-/veg-adresse	1263		104	Moss	Østfold	59.4411	10.6266	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1513	Moss	1513 MOSS	Gate-/veg-adresse	1531		104	Moss	Østfold	59.445	10.643	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1514	Moss	1514 MOSS	Gate-/veg-adresse	171		104	Moss	Østfold	59.4835	10.6504	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1515	Moss	1515 MOSS	Gate-/veg-adresse	1188		104	Moss	Østfold	59.432	10.6425	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1516	Moss	1516 MOSS	Gate-/veg-adresse	1093		104	Moss	Østfold	59.426	10.6364	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1517	Moss	1517 MOSS	Gate-/veg-adresse	1026		104	Moss	Østfold	59.4316	10.6316	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1518	Moss	1518 MOSS	Gate-/veg-adresse	1564		104	Moss	Østfold	59.4435	10.6176	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1519	Moss	1519 MOSS	Gate-/veg-adresse	1195		104	Moss	Østfold	59.4369	10.6122	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1520	Moss	1520 MOSS	Postboksar			136	Rygge	Østfold	59.4164	10.6751	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
1521	Moss	1521 MOSS	Postboksar			136	Rygge	Østfold	59.4164	10.6751	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
1522	Moss	1522 MOSS	Postboksar			136	Rygge	Østfold	59.41638	10.67507	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1523	Moss	1523 MOSS	Gate-/veg-adresse	1853		104	Moss	Østfold	59.4239	10.6778	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1524	Moss	1524 MOSS	Gate-/veg-adresse	1273		104	Moss	Østfold	59.4204	10.6647	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1525	Moss	1525 MOSS	Gate-/veg-adresse	1120		136	Rygge	Østfold	59.4098	10.6625	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1526	Moss	1526 MOSS	Gate-/veg-adresse	1546		136	Rygge	Østfold	59.4132	10.6748	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1528	Moss	1528 MOSS	Gate-/veg-adresse	1407		136	Rygge	Østfold	59.4217	10.6878	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1529	Moss	1529 MOSS	Gate-/veg-adresse	2482		136	Rygge	Østfold	59.4163	10.6911	5	Koordinatane er retta av ein yr.no-brukar	2013-09-19 22:49:04
1530	Moss	1530 MOSS	Gate-/veg-adresse	886		104	Moss	Østfold	59.4365	10.667	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1531	Moss	1531 MOSS	Gate-/veg-adresse	1313		104	Moss	Østfold	59.433	10.6571	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1532	Moss	1532 MOSS	Gate-/veg-adresse	2137		104	Moss	Østfold	59.4301	10.6654	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1533	Moss	1533 MOSS	Gate-/veg-adresse	1374		104	Moss	Østfold	59.4301	10.6758	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1534	Moss	1534 MOSS	Gate-/veg-adresse	1876		104	Moss	Østfold	59.4484	10.6804	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1535	Moss	1535 MOSS	Gate-/veg-adresse	1123		104	Moss	Østfold	59.4523	10.6924	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1536	Moss	1536 MOSS	Gate-/veg-adresse	1144		104	Moss	Østfold	59.4629	10.6942	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1537	Moss	1537 MOSS	Gate-/veg-adresse	1153		104	Moss	Østfold	59.457	10.6948	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1538	Moss	1538 MOSS	Gate-/veg-adresse	781		104	Moss	Østfold	59.472	10.6938	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1539	Moss	1539 MOSS	Gate-/veg-adresse	724		104	Moss	Østfold	59.4846	10.6931	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:03
1540	Vestby	1540 VESTBY	Gate-/veg-adresse	7578		211	Vestby	Akershus	59.6024	10.7467	2	Koordinatane er retta av Erik Bolstad	2013-09-19 22:49:13
1541	Vestby	1541 VESTBY	Postboksar			211	Vestby	Akershus	59.60129	10.74887	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1545	Hvitsten	1545 HVITSTEN	Gate-/veg-adresse	365		211	Vestby	Akershus	59.5986	10.6553	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1550	Hølen	1550 HØLEN	Gateadresser og postboksar	985		211	Vestby	Akershus	59.53962	10.7421	1	Koordinatane gjeld postkontoret	2013-09-17 14:08:03
1555	Son	1555 SON	Gate-/veg-adresse	5714		211	Vestby	Akershus	59.5237	10.6862	2	Koordinatane er retta av Erik Bolstad	2013-09-19 22:49:40
1556	Son	1556 SON	Postboksar			211	Vestby	Akershus	59.52459	10.68862	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1560	Larkollen	1560 LARKOLLEN	Gate-/veg-adresse	1797		136	Rygge	Østfold	59.32741	10.67972	1	Koordinatane gjeld postkontoret	2016-01-27 13:55:12
1561	Larkollen	1561 LARKOLLEN	Postboksar			136	Rygge	Østfold	59.32741	10.67972	1	Koordinatane gjeld postkontoret	2016-01-27 13:56:57
1570	Dilling	1570 DILLING	Gate-/veg-adresse	3028		136	Rygge	Østfold	59.4045	10.6973	2	Koordinatane er retta av Erik Bolstad	2013-09-19 12:25:06
1580	Rygge	1580 RYGGE	Gate-/veg-adresse	3309		136	Rygge	Østfold	59.3817	10.7514	2	Koordinatane er retta av Erik Bolstad	2013-09-19 10:13:19
1581	Rygge	1581 RYGGE	Postboksar			136	Rygge	Østfold	59.37912	10.75573	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:16
1590	Rygge	1590 RYGGE	Postboksar			136	Rygge	Østfold	59.387	10.7897	2	Koordinatane er retta av Erik Bolstad	2016-01-27 15:08:59
1591	Sperrebotn	1591 SPERREBOTN	Gate-/veg-adresse	1758		137	Våler	Østfold	59.4589	10.7932	2	Koordinatane er retta av Erik Bolstad	2013-09-19 22:49:57
1592	Våler i Østfold	1592 VÅLER I ØSTFOLD	Gateadresser og postboksar	1769		137	Våler	Østfold	59.4910	10.8742	2	Koordinatane er retta av Erik Bolstad	2013-09-19 22:50:11
1593	Svinndal	1593 SVINNDAL	Gateadresser og postboksar	1063		137	Våler	Østfold	59.4236	11.0167	2	Koordinatane er retta av Erik Bolstad	2013-09-19 21:27:08
1596	Moss	1596 MOSS	Gate-/veg-adresse	697		104	Moss	Østfold	59.4335	10.6964	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1597	Moss	1597 MOSS	Gate-/veg-adresse	1348		104	Moss	Østfold	59.437	10.6899	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:03
1598	Moss	1598 MOSS	Gate-/veg-adresse	1157		104	Moss	Østfold	59.4423	10.6917	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1599	Moss	1599 MOSS	Gate-/veg-adresse	311		104	Moss	Østfold	59.4514	10.7268	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1601	Fredrikstad	1601 FREDRIKSTAD	Postboksar			106	Fredrikstad	Østfold	59.21448	10.93835	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:49
1602	Fredrikstad	1602 FREDRIKSTAD	Postboksar			106	Fredrikstad	Østfold	59.2181	10.9298	2	Koordinatane er retta av Erik Bolstad	2012-09-28 19:49:49
1603	Fredrikstad (ikkje i bruk)	1603 FREDRIKSTAD (ikkje i bruk)	Fleire bruksområde			106	Fredrikstad	Østfold	59.2171	10.9378	2	Koordinatane er retta av Erik Bolstad	2016-01-27 15:09:32
1604	Fredrikstad	1604 FREDRIKSTAD	Gate-/veg-adresse	1983		106	Fredrikstad	Østfold	59.2131	10.9556	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1605	Fredrikstad	1605 FREDRIKSTAD	Gate-/veg-adresse	4007		106	Fredrikstad	Østfold	59.2205	10.9477	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1606	Fredrikstad	1606 FREDRIKSTAD	Gate-/veg-adresse	1300		106	Fredrikstad	Østfold	59.2079	10.9454	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1607	Fredrikstad	1607 FREDRIKSTAD	Gate-/veg-adresse	970		106	Fredrikstad	Østfold	59.2128	10.9403	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1608	Fredrikstad	1608 FREDRIKSTAD	Gate-/veg-adresse	1536		106	Fredrikstad	Østfold	59.2169	10.9335	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1609	Fredrikstad	1609 FREDRIKSTAD	Postboksar	0		106	Fredrikstad	Østfold	59.22841	10.95837	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1610	Fredrikstad	1610 FREDRIKSTAD	Gate-/veg-adresse	902		106	Fredrikstad	Østfold	59.2196	10.9248	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1612	Fredrikstad	1612 FREDRIKSTAD	Postboksar	0		106	Fredrikstad	Østfold	59.22306	10.93008	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:15
1613	Fredrikstad	1613 FREDRIKSTAD	Gate-/veg-adresse	3942		106	Fredrikstad	Østfold	59.2285	10.9338	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1614	Fredrikstad	1614 FREDRIKSTAD	Gate-/veg-adresse	2193		106	Fredrikstad	Østfold	59.2328	10.92	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1615	Fredrikstad	1615 FREDRIKSTAD	Gate-/veg-adresse	2804		106	Fredrikstad	Østfold	59.2502	10.9238	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-19 22:50:25
1616	Fredrikstad	1616 FREDRIKSTAD	Postboksar			106	Fredrikstad	Østfold	59.23334	10.97644	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1617	Fredrikstad	1617 FREDRIKSTAD	Gate-/veg-adresse	2675		106	Fredrikstad	Østfold	59.2345	10.9694	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1618	Fredrikstad	1618 FREDRIKSTAD	Gate-/veg-adresse	901		106	Fredrikstad	Østfold	59.234	10.9836	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1619	Fredrikstad	1619 FREDRIKSTAD	Gate-/veg-adresse	2165		106	Fredrikstad	Østfold	59.2276	10.9703	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1620	Gressvik	1620 GRESSVIK	Postboksar			106	Fredrikstad	Østfold	59.21677	10.90602	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1621	Gressvik	1621 GRESSVIK	Gateadresser og postboksar	9465		106	Fredrikstad	Østfold	59.2224	10.9038	2	Koordinatane er retta av Erik Bolstad	2013-09-19 22:52:13
1624	Gressvik	1624 GRESSVIK	Gate-/veg-adresse	1318		106	Fredrikstad	Østfold	59.2282	10.9048	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1625	Manstad	1625 MANSTAD	Postboksar			106	Fredrikstad	Østfold	59.26469	10.78812	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1626	Manstad	1626 MANSTAD	Gate-/veg-adresse	1915		106	Fredrikstad	Østfold	59.269	10.7692	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:03
1628	Engelsviken	1628 ENGELSVIKEN	Gate-/veg-adresse	1340		106	Fredrikstad	Østfold	59.2528	10.7383	2	Koordinatane er retta av Erik Bolstad	2013-09-19 22:52:25
1629	Gamle Fredrikstad	1629 GAMLE FREDRIKSTAD	Postboksar			106	Fredrikstad	Østfold	59.20421	10.95571	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:49
1630	Gamle Fredrikstad	1630 GAMLE FREDRIKSTAD	Gate-/veg-adresse	1582		106	Fredrikstad	Østfold	59.1955	10.9631	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1632	Gamle Fredrikstad	1632 GAMLE FREDRIKSTAD	Gate-/veg-adresse	1108		106	Fredrikstad	Østfold	59.2032	10.9533	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1633	Gamle Fredrikstad	1633 GAMLE FREDRIKSTAD	Gate-/veg-adresse	543		106	Fredrikstad	Østfold	59.2047	10.9687	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1634	Gamle Fredrikstad	1634 GAMLE FREDRIKSTAD	Gate-/veg-adresse	1494		106	Fredrikstad	Østfold	59.1849	11.0501	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1636	Gamle Fredrikstad	1636 GAMLE FREDRIKSTAD	Gate-/veg-adresse	1565		106	Fredrikstad	Østfold	59.215	10.9744	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1637	Gamle Fredrikstad	1637 GAMLE FREDRIKSTAD	Gate-/veg-adresse	691		106	Fredrikstad	Østfold	59.211	10.9827	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1638	Gamle Fredrikstad	1638 GAMLE FREDRIKSTAD	Postboksar			106	Fredrikstad	Østfold	59.21730	11.00844	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:12
1639	Gamle Fredrikstad	1639 GAMLE FREDRIKSTAD	Gate-/veg-adresse	2645		106	Fredrikstad	Østfold	59.212	11.003	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1640	Råde	1640 RÅDE	Gate-/veg-adresse	4520		135	Råde	Østfold	59.3520	10.8722	2	Koordinatane er retta av Erik Bolstad	2013-09-19 22:52:34
1641	Råde	1641 RÅDE	Postboksar			135	Råde	Østfold	59.35317	10.86377	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:16
1642	Saltnes	1642 SALTNES	Gateadresser og postboksar	2262		135	Råde	Østfold	59.29462	10.7612	1	Koordinatane gjeld postkontoret	2013-09-17 14:08:03
1650	Sellebakk	1650 SELLEBAKK	Postboksar			106	Fredrikstad	Østfold	59.22725	10.99587	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:15
1651	Sellebakk	1651 SELLEBAKK	Gate-/veg-adresse	312		106	Fredrikstad	Østfold	59.2241	10.9852	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1653	Sellebakk	1653 SELLEBAKK	Gate-/veg-adresse	1440		106	Fredrikstad	Østfold	59.2301	10.9947	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1654	Sellebakk	1654 SELLEBAKK	Gate-/veg-adresse	2443		106	Fredrikstad	Østfold	59.2274	11.0084	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1655	Sellebakk	1655 SELLEBAKK	Gate-/veg-adresse	1336		106	Fredrikstad	Østfold	59.2183	11.0615	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:03
1657	Torp	1657 TORP	Gate-/veg-adresse	934		106	Fredrikstad	Østfold	59.2407	11.0222	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1658	Torp	1658 TORP	Gate-/veg-adresse	1924		106	Fredrikstad	Østfold	59.2456	11.0164	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:03
1659	Torp	1659 TORP	Gate-/veg-adresse	1598		106	Fredrikstad	Østfold	59.256950	11.091446	2	Koordinatane er retta av Emil Müller	2013-09-19 22:53:07
1661	Rolvsøy	1661 ROLVSØY	Gate-/veg-adresse	1173		106	Fredrikstad	Østfold	59.2457	10.9967	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1662	Rolvsøy	1662 ROLVSØY	Postboksar			106	Fredrikstad	Østfold	59.25523	10.99989	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:50
1663	Rolvsøy	1663 ROLVSØY	Gate-/veg-adresse	1729		106	Fredrikstad	Østfold	59.2538	10.9916	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1664	Rolvsøy	1664 ROLVSØY	Gate-/veg-adresse	1608		106	Fredrikstad	Østfold	59.2632	11.0046	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1665	Rolvsøy	1665 ROLVSØY	Gate-/veg-adresse	527		106	Fredrikstad	Østfold	59.2679	10.9972	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1666	Rolvsøy	1666 ROLVSØY	Gate-/veg-adresse	693		106	Fredrikstad	Østfold	59.2655	11.0199	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1667	Rolvsøy	1667 ROLVSØY	Gate-/veg-adresse	780		106	Fredrikstad	Østfold	59.293	10.9964	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-19 22:53:15
1670	Kråkerøy	1670 KRÅKERØY	Postboksar			106	Fredrikstad	Østfold	59.20645	10.93785	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:49
1671	Kråkerøy	1671 KRÅKERØY	Gate-/veg-adresse	1834		106	Fredrikstad	Østfold	59.2058	10.9385	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:03
1672	Kråkerøy	1672 KRÅKERØY	Gate-/veg-adresse	1235		106	Fredrikstad	Østfold	59.1994	10.9367	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
1673	Kråkerøy	1673 KRÅKERØY	Gate-/veg-adresse	877		106	Fredrikstad	Østfold	59.1945	10.9383	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:03
